model,dataset,schema,features,n_seeds,macro_f1_mean,macro_f1_std,micro_f1_mean,micro_f1_std,subset_accuracy_mean,subset_accuracy_std,ece_mean,ece_std,train_seconds_mean,train_seconds_std,predict_latency_ms_mean,predict_latency_ms_std,throughput_mean,throughput_std,model_size_mb_mean,model_size_mb_std
hf_bert-base-uncased,go_emotions,sentiment3,tfidf,3,0.6834496042287626,0.0019805364341932553,0.7105097472285001,0.0010114343695101437,0.6412382531785517,0.005990701384561925,0.05838277015354354,0.0037799639215125593,144.7024760854741,0.8157947519015766,0.4224387678179809,0.004532592877029517,2367.3898085747246,25.559436314108943,417.73099994659424,0.0
