model,dataset,schema,features,n_seeds,macro_f1_mean,macro_f1_std,micro_f1_mean,micro_f1_std,subset_accuracy_mean,subset_accuracy_std,ece_mean,ece_std,train_seconds_mean,train_seconds_std,predict_latency_ms_mean,predict_latency_ms_std,throughput_mean,throughput_std,model_size_mb_mean,model_size_mb_std
hf_distilbert-base-uncased,go_emotions,sentiment3,tfidf,3,0.6814024204281065,0.0031003136507394492,0.7094563822720826,0.0017349243493003813,0.6365088139549168,0.004154458957824648,0.04576245029381886,0.001828303489549961,78.39537900562088,0.917985072528829,0.25803287067999675,0.0037638164778032693,3876.029674368107,57.01544301188458,255.45835781097412,0.0
