model,dataset,schema,features,n_seeds,macro_f1_mean,macro_f1_std,micro_f1_mean,micro_f1_std,subset_accuracy_mean,subset_accuracy_std,ece_mean,ece_std,train_seconds_mean,train_seconds_std,predict_latency_ms_mean,predict_latency_ms_std,throughput_mean,throughput_std,model_size_mb_mean,model_size_mb_std
hf_distilbert-base-uncased,go_emotions,ekman6,tfidf,3,0.6082229797126049,0.0052850317528134235,0.6884313058150737,0.003953440746246975,0.6090534979423868,0.003323567166259719,0.0285689730543206,0.0027509582408237307,77.639663644135,0.9352310609161605,0.25818543414263867,0.0016040198359343475,3873.285214821672,24.150025933566535,255.46714687347412,0.0
