model,dataset,schema,features,n_seeds,macro_f1_mean,macro_f1_std,micro_f1_mean,micro_f1_std,subset_accuracy_mean,subset_accuracy_std,ece_mean,ece_std,train_seconds_mean,train_seconds_std,predict_latency_ms_mean,predict_latency_ms_std,throughput_mean,throughput_std,model_size_mb_mean,model_size_mb_std
hf_bert-base-uncased,go_emotions,native,tfidf,3,0.44074982942298196,0.012943510113398981,0.5773942257411904,0.01289957587741528,0.4630550948958909,0.015207072573772093,0.002917317482127689,0.0010307993803351958,145.5125564659635,0.7526021961371411,0.4262963550022403,0.0010134016598225845,2345.7947831493098,5.5737666565902355,417.8013734817505,0.0
