model,dataset,schema,features,device,macro_f1,macro_f1_low,macro_f1_high,micro_f1,micro_f1_low,micro_f1_high,subset_accuracy,ece,train_seconds,predict_latency_ms,throughput,model_size_mb,cost_usd,n_train,n_test,n_labels,seed
bilstm,go_emotions,native,tfidf,cuda:0,0.2513198931770531,0.23944633602533513,0.261552589680959,0.4636251541307028,0.450926856200515,0.47691415807662035,0.33112216694306246,0.003904414893978637,13.69241976737976,0.023065720069950977,43354.38030841087,14.197781562805176,,43410,5427,28,42
