model,dataset,schema,features,n_seeds,macro_f1_mean,macro_f1_std,micro_f1_mean,micro_f1_std,subset_accuracy_mean,subset_accuracy_std,ece_mean,ece_std,train_seconds_mean,train_seconds_std,predict_latency_ms_mean,predict_latency_ms_std,throughput_mean,throughput_std,model_size_mb_mean,model_size_mb_std
bilstm,go_emotions,sentiment3,tfidf,3,0.5847723019295094,0.014265249088297318,0.634027636813803,0.011203239243521887,0.541674344327744,0.010334120401964504,0.06250760639864071,0.006915722113297857,12.680828088273605,0.9295805860171147,0.022582188097618333,0.00020438069752155025,44285.09851026489,399.4376996181574,14.174283027648926,0.0
