model,dataset,schema,features,device,macro_f1,macro_f1_low,macro_f1_high,micro_f1,micro_f1_low,micro_f1_high,subset_accuracy,ece,train_seconds,predict_latency_ms,throughput,model_size_mb,cost_usd,n_train,n_test,n_labels,seed
naive_bayes_tfidf,sem_eval_2018_task_1,ekman6,tfidf,cpu,0.45843946601733887,0.447433385663363,0.46943662243152395,0.652635798757266,0.6402396493355371,0.665724061842783,0.4192222573506165,0.07785853951948629,0.08182660862803459,0.00658286591138487,151909.51987500305,4.052428245544434,,6560,3163,7,42
logreg_tfidf,sem_eval_2018_task_1,ekman6,tfidf,cpu,0.5216691672637791,0.5114874163072395,0.5330809702606747,0.6828225231646472,0.6721335451210374,0.6928897291205107,0.3853936136579197,0.09362180854815179,0.19477540627121925,0.006442360163036494,155222.61635379717,1.2791252136230469,,6560,3163,7,42
linsvm_tfidf,sem_eval_2018_task_1,ekman6,tfidf,cpu,0.47481745828085276,0.46361057886406776,0.48652438750385885,0.6608027499747245,0.649335175794622,0.6729365264321588,0.4144799241226684,0.015290285382204888,0.2846710719168186,0.007917480899531594,126302.7991717872,2.672159194946289,,6560,3163,7,42
random_forest_tfidf,sem_eval_2018_task_1,ekman6,tfidf,cpu,0.47010956521814773,0.45798043229226554,0.4822836946946673,0.639505926885148,0.6269589610042735,0.6522923367040026,0.39171672462851725,0.013476783975194511,2.9753893204033375,0.14822952593009833,6746.294260372776,343.8701238632202,,6560,3163,7,42
bilstm,sem_eval_2018_task_1,ekman6,tfidf,cuda:0,0.4346198257513718,0.42421492203882255,0.44548352700994687,0.6211416088897331,0.608376275946553,0.6340253322268705,0.37401201391084415,0.04481980451473978,2.382454238831997,0.018808271098732385,53168.09794747146,7.789517402648926,,6560,3163,7,42
hf_distilbert-base-uncased,sem_eval_2018_task_1,ekman6,tfidf,cuda:0,0.5579005487810241,0.5447637393424999,0.5697272165712779,0.7514418604651163,0.7411805591306335,0.7609878597466019,0.507745810938982,0.05319275650052674,18.700734995305538,0.2333394537667779,4285.601872538439,255.46714687347412,,6560,3163,7,42
hf_bert-base-uncased,sem_eval_2018_task_1,ekman6,tfidf,cuda:0,0.5716074537281088,0.5592226429070529,0.5844218303887787,0.7537091988130564,0.7432297833938332,0.7637393300215091,0.505216566550743,0.049584958096880474,33.42115383595228,0.39065592144057976,2559.7973692870382,417.73978900909424,,6560,3163,7,42
